x,y,cluster,trend,value,set,residual
76.0,2.0,3,310.139408769086,,0,
77.0,2.0,3,272.451664813183,,0,
78.0,2.0,3,215.73447943199426,314.957705,1,99.22322556800572
79.0,2.0,3,145.7939832797856,,0,
80.0,2.0,3,68.62133141630329,,0,
81.0,2.0,3,-9.8456676992937,,0,
82.0,2.0,3,-84.82561302665272,,0,
83.0,2.0,3,-153.02270437183324,,0,
84.0,2.0,3,-212.0991340635228,,0,
85.0,2.0,3,-259.76992030383553,,0,
86.0,2.0,3,-294.7414348394959,-386.825535,1,-92.08410016050408
87.0,2.0,3,-320.1920018122182,,0,
88.0,2.0,3,-339.268393870414,,0,
89.0,2.0,3,-353.6061180968827,,0,
90.0,2.0,3,-364.19244870194234,,0,
91.0,2.0,3,-371.58313382440247,,0,
92.0,2.0,3,-376.0851066095347,,0,
93.0,2.0,3,-378.0028180384252,,0,
94.0,2.0,3,-377.33954165672185,-465.607626,1,-88.26808434327813
95.0,2.0,3,-373.3704241042142,,0,
96.0,2.0,3,-370.4501698736858,,0,
97.0,2.0,3,-371.2963934110885,,0,
98.0,2.0,3,-376.63987214492226,,0,
99.0,2.0,3,-386.23413865681505,,0,
100.0,2.0,3,-399.55901319110126,,0,
101.0,2.0,3,-415.840257552627,,0,
102.0,2.0,3,-433.7629358267877,-475.231743,1,-41.46880717321227
103.0,2.0,3,-451.15982638899004,,0,
104.0,2.0,3,-467.97158679936547,,0,
105.0,2.0,3,-483.93425797251984,,0,
106.0,2.0,3,-498.18153302615974,,0,
107.0,2.0,3,-509.1963514438248,,0,
108.0,2.0,3,-515.0527331934427,,0,
109.0,2.0,3,-514.1782022428233,,0,
110.0,2.0,3,-506.801676759962,-616.895036,1,-110.09335924003801
111.0,2.0,3,-495.7586138029001,,0,
112.0,2.0,3,-484.16910556113,,0,
113.0,2.0,3,-473.30807413102593,,0,
114.0,2.0,3,-461.51943492979626,,0,
115.0,2.0,3,-446.08048276230693,,0,
116.0,2.0,3,-425.0216440882068,,0,
117.0,2.0,3,-397.9338749194867,,0,
118.0,2.0,3,-366.73372921108967,-326.686436,1,40.04729321108965
119.0,2.0,3,-335.49166524020256,,0,
120.0,2.0,3,-307.6229136752663,,0,
121.0,2.0,3,-283.10766831375076,,0,
122.0,2.0,3,-261.28726773674134,,0,
123.0,2.0,3,-242.15970108413603,,0,
124.0,2.0,3,-226.0958810961456,,0,
125.0,2.0,3,-212.77971149224322,,0,
126.0,2.0,3,-200.22363466350362,-184.351821,1,15.871813663503616
127.0,2.0,3,-185.63965475413715,,0,
128.0,2.0,3,-165.60097075556405,,0,
129.0,2.0,3,-139.1635143924941,,0,
130.0,2.0,3,-109.39409714363865,,0,
131.0,2.0,3,-80.87738163088216,,0,
132.0,2.0,1,-57.2923580443603,,0,
133.0,2.0,1,-40.49271720004617,,0,
134.0,2.0,1,-30.002242618764285,-111.579532,1,-81.57728938123572
135.0,2.0,1,-23.94635337870568,,0,
136.0,2.0,1,-25.219058762304485,,0,
137.0,2.0,1,-34.46189970546402,,0,
138.0,2.0,1,-48.84085701452568,,0,
139.0,2.0,1,-64.02535606216406,,0,
140.0,2.0,1,-76.66734283877304,,0,
141.0,2.0,1,-85.23500332189724,,0,
142.0,2.0,1,-88.6441405210644,-222.124311,1,-133.4801704789356
143.0,2.0,1,-84.60899053618778,,0,
144.0,2.0,1,-78.26385735988151,,0,
145.0,2.0,1,-72.70959442306776,,0,
146.0,2.0,1,-69.3498397639487,,0,
147.0,2.0,1,-69.56577089981874,,0,
148.0,2.0,1,-75.85711932205595,,0,
149.0,2.0,1,-92.52717475031386,,0,
150.0,2.0,1,-123.32452431390993,-38.13988,1,85.18464431390993
151.0,2.0,1,-165.76927294005873,,0,
152.0,2.0,1,-216.63981012173463,,0,
153.0,2.0,1,-273.629042619199,,0,
154.0,2.0,1,-334.0760279336246,,0,
155.0,2.0,1,-395.09709152940195,,0,
156.0,2.0,1,-454.0351619023131,,0,
157.0,2.0,1,-508.3824290842167,,0,
158.0,2.0,1,-554.7953037114348,-698.9366,1,-144.14129628856517
159.0,2.0,1,-588.0812410303624,,0,
160.0,2.0,1,-610.7548077388783,,0,
161.0,2.0,1,-623.3147119972855,,0,
162.0,2.0,1,-625.275092307129,,0,
163.0,2.0,1,-616.2995913741179,,0,
164.0,2.0,1,-596.7913235264132,,0,
165.0,2.0,1,-568.7423285481054,,0,
166.0,2.0,1,-536.7565815796843,-450.623618,1,86.13296357968426
167.0,2.0,1,-507.909737061942,,0,
168.0,2.0,1,-483.96370580932125,,0,
169.0,2.0,1,-464.14365208960953,,0,
170.0,2.0,2,-447.8170883094426,,0,
171.0,2.0,2,-435.32969786331523,,0,
