x,y,cluster,trend,value,set,residual
90.0,2.0,0,-395.9385552110034,-332.069806,1,63.868749211003376
91.0,2.0,0,-395.9317755405791,,0,
92.0,2.0,0,-391.6733644785709,,0,
93.0,2.0,0,-382.7686616588617,,0,
94.0,2.0,0,-369.62890875473386,-465.607626,1,-95.97871724526613
95.0,2.0,0,-354.79124950093683,,0,
96.0,2.0,0,-341.2321319638577,,0,
97.0,2.0,0,-331.95478724187706,,0,
98.0,2.0,0,-329.48136755276937,-201.021651,1,128.45971655276938
99.0,2.0,0,-334.3074246603064,,0,
100.0,2.0,0,-346.1527324214403,,0,
101.0,2.0,0,-363.21113182464615,,0,
102.0,2.0,0,-383.0332787601219,-475.231743,1,-92.19846423987809
103.0,2.0,0,-402.3434577951557,,0,
104.0,2.0,0,-422.45927549141925,,0,
105.0,2.0,0,-442.74420108422055,,0,
106.0,2.0,0,-461.6853608513775,-398.174171,1,63.51118985137748
107.0,2.0,0,-477.8599396100908,,0,
108.0,2.0,0,-486.02116317457694,,0,
109.0,2.0,0,-482.8223962818738,,0,
110.0,2.0,0,-468.86620670725824,-616.895036,1,-148.02882929274176
111.0,2.0,0,-449.0284754608874,,0,
112.0,2.0,0,-428.8456832727243,,0,
113.0,2.0,0,-412.6048116146849,,0,
114.0,2.0,0,-401.61249548834166,-308.645127,1,92.96736848834166
115.0,2.0,0,-392.903906829888,,0,
116.0,2.0,0,-383.1835764855059,,0,
117.0,2.0,0,-369.78242545900866,,0,
118.0,2.0,0,-352.79464386063046,-326.686436,1,26.108207860630444
119.0,2.0,0,-335.3748239529086,,0,
120.0,2.0,0,-320.82021670183167,,0,
121.0,2.0,0,-310.1229865962523,,0,
122.0,2.0,0,-300.56389075220795,-319.216001,1,-18.652110247792052
123.0,2.0,0,-286.8199425120838,,0,
124.0,2.0,0,-265.2747909834725,,0,
125.0,2.0,0,-236.77280456130393,,0,
126.0,2.0,0,-203.28797456272878,-184.351821,1,18.936153562728776
127.0,2.0,0,-166.74764041847084,,0,
128.0,2.0,0,-128.5132835151162,,0,
129.0,2.0,0,-92.02633048023563,,0,
130.0,2.0,0,-62.257353909662925,-106.959931,1,-44.70257709033707
131.0,2.0,0,-41.32759570656344,,0,
132.0,2.0,0,-29.6755355707719,,0,
133.0,2.0,0,-27.18044026417192,,0,
