x,y,cluster,trend,value,set,residual
172.0,0.0,2,-343.88982721674256,36.804026,1,380.6938532167426
173.0,0.0,2,-377.48982274206355,,0,
174.0,0.0,2,-422.2323833145201,,0,
175.0,0.0,2,-467.9014180349186,,0,
176.0,0.0,2,-507.91230598581024,-592.861293,1,-84.94898701418981
177.0,0.0,2,-540.7962836697698,,0,
178.0,0.0,2,-566.1101849870756,,0,
179.0,0.0,2,-582.2357866892125,,0,
180.0,0.0,2,-587.6077606244944,-762.878067,1,-175.27030637550558
181.0,0.0,2,-584.594849223271,,0,
182.0,0.0,2,-575.5866323229857,,0,
183.0,0.0,2,-561.7556703072041,,0,
184.0,0.0,2,-544.0260848070029,-394.644113,1,149.3819718070029
185.0,0.0,2,-524.218056186568,,0,
186.0,0.0,2,-503.50465440400876,,0,
187.0,0.0,2,-481.9163522995077,,0,
188.0,0.0,2,-458.82281676866114,-458.894877,1,-0.07206023133886674
189.0,0.0,2,-433.49430579598993,,0,
190.0,0.0,2,-405.8011466059834,,0,
191.0,0.0,2,-376.8717648764141,,0,
192.0,0.0,2,-349.86808633222245,-159.284279,1,190.58380733222245
193.0,0.0,2,-330.4298551687971,,0,
194.0,0.0,2,-313.43551658582874,,0,
195.0,0.0,2,-295.5870920321904,,0,
196.0,0.0,2,-275.24784275190905,-277.883277,1,-2.6354342480909736
197.0,0.0,2,-253.21616691863164,,0,
198.0,0.0,2,-230.82215986121446,,0,
199.0,0.0,2,-209.33015672885813,,0,
0.0,1.0,0,510.74213516013697,,0,
1.0,1.0,0,521.6848792592064,,0,
2.0,1.0,0,531.6790484953672,,0,
3.0,1.0,0,537.2448810841888,621.134468,1,83.88958691581115
4.0,1.0,0,535.1511237525847,,0,
5.0,1.0,0,521.8842708997545,,0,
6.0,1.0,0,493.00193224847317,,0,
7.0,1.0,0,443.2923439438455,682.988364,1,239.69602005615457
8.0,1.0,0,368.837271069875,,0,
9.0,1.0,0,279.850044881925,,0,
10.0,1.0,0,183.73045955691487,,0,
11.0,1.0,0,87.22973680542782,93.67507,1,6.445333194572186
12.0,1.0,0,-2.601287202327512,,0,
13.0,1.0,0,-79.73890427895822,,0,
14.0,1.0,0,-141.95791056845337,,0,
15.0,1.0,0,-190.4084890598897,-363.506878,1,-173.09838894011028
16.0,1.0,0,-226.87293758941814,,0,
17.0,1.0,0,-253.06194971920922,,0,
18.0,1.0,0,-272.7084596436471,,0,
19.0,1.0,0,-290.4501666170545,-245.055466,1,45.3947006170545
20.0,1.0,0,-311.08918146207,,0,
21.0,1.0,0,-337.95354682719335,,0,
22.0,1.0,0,-369.5339432274923,,0,
23.0,1.0,0,-402.4205529660685,-368.544611,1,33.875941966068524
24.0,1.0,0,-432.9127420161385,,0,
25.0,1.0,0,-457.7737691886723,,0,
26.0,1.0,0,-475.84651696076617,,0,
27.0,1.0,0,-486.1179699683562,-494.400102,1,-8.282132031643812
28.0,1.0,0,-487.07526113442145,,0,
29.0,1.0,0,-477.8243300974136,,0,
30.0,1.0,0,-458.46996801765636,,0,
31.0,1.0,0,-430.93871905258857,-395.289621,1,35.649098052588556
32.0,1.0,0,-398.6924827257171,,0,
33.0,1.0,0,-363.9194014517125,,0,
34.0,1.0,0,-330.27781679376494,,0,
35.0,1.0,0,-303.5849785762839,-157.078666,1,146.5063125762839
36.0,1.0,0,-291.6642782918643,,0,
37.0,1.0,0,-293.5120220853132,,0,
38.0,1.0,0,-308.4046356268227,,0,
39.0,1.0,0,-335.1005023366306,-453.353661,1,-118.25315866336939
40.0,1.0,0,-372.1746139997849,,0,
41.0,1.0,0,-417.62733703269623,,0,
42.0,1.0,0,-467.666625796468,,0,
43.0,1.0,0,-520.6928094774485,-530.259884,1,-9.567074522551593
44.0,1.0,0,-577.3475037405733,,0,
45.0,1.0,0,-637.1173179026227,,0,
46.0,1.0,0,-693.7212883168831,,0,
47.0,1.0,0,-739.2862490094267,-902.332336,1,-163.04608699057337
48.0,1.0,0,-769.4528311636532,,0,
49.0,1.0,0,-789.5010699282866,,0,
50.0,1.0,0,-801.4694382874295,,0,
51.0,1.0,0,-805.6452366542071,-887.283703,1,-81.63846634579284
52.0,1.0,0,-802.1293080473552,,0,
53.0,1.0,0,-791.6379400010919,,0,
54.0,1.0,0,-775.6658084096853,,0,
55.0,1.0,0,-755.5191363112535,-807.936082,1,-52.41694568874652
56.0,1.0,0,-729.2578739738674,,0,
57.0,1.0,0,-697.0671161501668,,0,
58.0,1.0,0,-658.0713928893674,,0,
59.0,1.0,0,-611.203851446975,-677.388051,1,-66.184199553025
60.0,1.0,0,-558.0329721457092,,0,
61.0,1.0,0,-500.23323665431235,,0,
62.0,1.0,0,-438.71537396428175,,0,
