x,y,cluster,trend,value,set,residual
140.0,1.0,1,-118.93850625364576,,0,
141.0,1.0,1,-133.59408735495526,,0,
142.0,1.0,1,-146.11019671487156,,0,
143.0,1.0,1,-156.89698455645703,-24.745336,1,132.15164855645702
144.0,1.0,1,-169.86424133426044,,0,
145.0,1.0,1,-182.07812159368768,,0,
146.0,1.0,1,-192.36054970542318,,0,
147.0,1.0,1,-201.16774007398635,,0,
148.0,1.0,1,-210.33087920595426,,0,
149.0,1.0,1,-223.27546144765802,-132.394629,1,90.88083244765801
150.0,1.0,1,-244.8306693591876,,0,
151.0,1.0,1,-274.49083278735634,,0,
152.0,1.0,1,-311.972010335885,,0,
153.0,1.0,1,-355.9747027432313,,0,
154.0,1.0,1,-403.0981016725418,,0,
155.0,1.0,1,-449.22139796765987,-491.2417,1,-42.02030203234011
156.0,1.0,1,-492.73826149036177,,0,
157.0,1.0,1,-531.9765359453158,,0,
158.0,1.0,1,-563.3193026429508,,0,
159.0,1.0,1,-583.9583295297343,,0,
160.0,1.0,1,-593.2028664008249,,0,
161.0,1.0,1,-592.0881384250242,-552.482426,1,39.605712425024194
162.0,1.0,1,-583.0668812357471,,0,
163.0,1.0,1,-566.5115542847198,,0,
164.0,1.0,1,-543.3556817674544,,0,
165.0,1.0,1,-515.2530467550969,,0,
166.0,1.0,1,-484.6707578279311,,0,
167.0,1.0,1,-454.9560082969256,-389.302605,1,65.65340329692555
168.0,1.0,1,-430.05358820129186,,0,
169.0,1.0,1,-410.6434251880273,,0,
170.0,1.0,2,-398.45544308028184,,0,
171.0,1.0,2,-395.1137851937674,,0,
172.0,1.0,2,-401.430129424436,,0,
173.0,1.0,2,-417.0967549617635,-182.470585,1,234.6261699617635
174.0,1.0,2,-439.7005870909197,,0,
175.0,1.0,2,-466.30774748837575,,0,
176.0,1.0,2,-492.9565070953686,,0,
177.0,1.0,2,-515.9381851528306,,0,
178.0,1.0,2,-533.2792854858562,,0,
179.0,1.0,2,-544.9529334546532,-741.947155,1,-196.9942215453467
180.0,1.0,2,-550.4152377212886,,0,
181.0,1.0,2,-548.3886477397755,,0,
182.0,1.0,2,-540.4061241885647,,0,
183.0,1.0,2,-527.592794430675,,0,
184.0,1.0,2,-510.5568592462223,,0,
185.0,1.0,2,-491.21802944899537,-413.107599,1,78.11043044899537
186.0,1.0,2,-472.6070802088361,,0,
187.0,1.0,2,-452.8488208130002,,0,
188.0,1.0,2,-430.3497478752397,,0,
189.0,1.0,2,-403.76754612475634,,0,
190.0,1.0,2,-372.8639257464092,,0,
191.0,1.0,2,-339.6497127353214,-393.093982,1,-53.44426926467861
192.0,1.0,2,-307.8273585764691,,0,
193.0,1.0,2,-280.2545019646641,,0,
194.0,1.0,2,-255.16811082849745,,0,
195.0,1.0,2,-229.87526997551322,,0,
196.0,1.0,2,-202.03083243663423,,0,
197.0,1.0,2,-170.15455252863467,-217.627958,1,-47.47340547136534
198.0,1.0,2,-136.00947936135344,,0,
199.0,1.0,2,-104.21241241740063,,0,
0.0,2.0,0,493.4415231447201,,0,
1.0,2.0,0,500.4318371540867,,0,
2.0,2.0,0,506.71979210712016,,0,
3.0,2.0,0,509.4851862366777,,0,
4.0,2.0,0,504.95842542825267,546.320071,1,41.36164557174732
5.0,2.0,0,488.35728857666254,,0,
6.0,2.0,0,457.2129020791035,,0,
7.0,2.0,0,410.53579487418756,,0,
