x,y,value,trend,cluster,set
551157.731488,6811124.801129,,1341.6074626520276,-1.0,-1
551207.731488,6811124.801129,,1404.843107122928,-1.0,-1
551257.731488,6811124.801129,,1467.4835181571543,-1.0,-1
551307.731488,6811124.801129,,1529.3729441231117,-1.0,-1
551357.731488,6811124.801129,,1590.3590711993165,-1.0,-1
551407.731488,6811124.801129,,1650.2935794182122,-1.0,-1
551457.731488,6811124.801129,,1709.0326507538557,-1.0,-1
551507.731488,6811124.801129,,1766.437429394573,-1.0,-1
551557.731488,6811124.801129,,1822.3744339663535,-1.0,-1
551607.731488,6811124.801129,,1876.7159217707813,-1.0,-1
551657.731488,6811124.801129,,1929.3402050519362,-1.0,-1
551707.731488,6811124.801129,,1980.1319201281294,-1.0,-1
551757.731488,6811124.801129,,2028.9822498895228,-1.0,-1
551807.731488,6811124.801129,,2075.7891013026237,-1.0,-1
551857.731488,6811124.801129,,2120.4572395216674,-1.0,-1
551907.731488,6811124.801129,,2162.8983810525388,-1.0,-1
551957.731488,6811124.801129,,2203.031248431653,-1.0,-1
552007.731488,6811124.801129,,2240.7815895807,-1.0,-1
552057.731488,6811124.801129,,2276.082165186759,-1.0,-1
552107.731488,6811124.801129,,2308.872707862407,-1.0,-1
552157.731488,6811124.801129,,2339.0998564374167,-1.0,-1
552207.731488,6811124.801129,,2366.7170694097877,-1.0,-1
552257.731488,6811124.801129,,2391.6845214255154,-1.0,-1
552307.731488,6811124.801129,,2413.9689855612814,-1.0,-1
552357.731488,6811124.801129,,2433.5437054894865,-1.0,-1
552407.731488,6811124.801129,,2450.388259710744,-1.0,-1
552457.731488,6811124.801129,,2464.488420886919,-1.0,-1
552507.731488,6811124.801129,,2475.836011748761,-1.0,-1
552557.731488,6811124.801129,,2484.4287593970075,-1.0,-1
552607.731488,6811124.801129,,2490.270148990676,-1.0,-1
552657.731488,6811124.801129,,2493.369277127087,-1.0,-1
552707.731488,6811124.801129,,2493.7407050281763,-1.0,-1
552757.731488,6811124.801129,,2491.404310926795,-1.0,-1
552807.731488,6811124.801129,,2486.3851409740746,-1.0,-1
552857.731488,6811124.801129,,2478.7132571414113,-1.0,-1
552907.731488,6811124.801129,,2468.423580559902,-1.0,-1
552957.731488,6811124.801129,,2455.555728763342,-1.0,-1
553007.731488,6811124.801129,,2440.153844507411,-1.0,-1
553057.731488,6811124.801129,,2422.2664142679423,-1.0,-1
553107.731488,6811124.801129,,2401.946074463427,-1.0,-1
553157.731488,6811124.801129,,2379.249403230846,-1.0,-1
553207.731488,6811124.801129,,2354.2366959899664,-1.0,-1
553257.731488,6811124.801129,,2326.9717233679257,-1.0,-1
553307.731488,6811124.801129,,2297.5214700093493,-1.0,-1
553357.731488,6811124.801129,,2265.9558536102995,-1.0,-1
553407.731488,6811124.801129,,2232.3474235981703,-1.0,-1
553457.731488,6811124.801129,,2196.7710396964103,-1.0,-1
553507.731488,6811124.801129,,2159.3035311847925,-1.0,-1
553557.731488,6811124.801129,,2120.023337913677,-1.0,-1
553607.731488,6811124.801129,,2079.0101355351508,-1.0,-1
553657.731488,6811124.801129,,2036.3444475799333,-1.0,-1
553707.731488,6811124.801129,,1992.1072480115108,-1.0,-1
553757.731488,6811124.801129,,1946.3795587262139,-1.0,-1
553807.731488,6811124.801129,,1899.2420472986996,-1.0,-1
553857.731488,6811124.801129,,1850.7746311835945,-1.0,-1
553907.731488,6811124.801129,,1801.0560956243426,-1.0,-1
553957.731488,6811124.801129,,1750.1637329086661,-1.0,-1
554007.731488,6811124.801129,,1698.173012604937,-1.0,-1
554057.731488,6811124.801129,,1645.157292675227,-1.0,-1
554107.731488,6811124.801129,,1591.1875825924799,-1.0,-1
554157.731488,6811124.801129,,1536.3323714602739,-1.0,-1
554207.731488,6811124.801129,,1480.6575350016356,-1.0,-1
554257.731488,6811124.801129,,1424.2263374738395,-1.0,-1
554307.731488,6811124.801129,,1367.0995465740561,-1.0,-1
554357.731488,6811124.801129,,1309.3356823865324,-1.0,-1
554407.731488,6811124.801129,,1250.9914251714945,-1.0,-1
554457.731488,6811124.801129,,1192.1222114041448,-1.0,-1
554507.731488,6811124.801129,,1132.783054837957,-1.0,-1
554557.731488,6811124.801129,,1073.0296383039095,-1.0,-1
554607.731488,6811124.801129,,1012.9197359494865,-1.0,-1
554657.731488,6811124.801129,,952.5150446202606,-1.0,-1
554707.731488,6811124.801129,,891.8835325539112,-1.0,-1
554757.731488,6811124.801129,,831.1024572718889,2.0,0
554807.731488,6811124.801129,,770.2622709646821,2.0,0
554857.731488,6811124.801129,,709.4717363419477,2.0,0
554907.731488,6811124.801129,,648.8647283026949,2.0,0
554957.731488,6811124.801129,,588.6093989168294,2.0,0
555007.731488,6811124.801129,,528.920501563698,2.0,0
555057.731488,6811124.801129,,470.075013730675,2.0,0
555107.731488,6811124.801129,,412.42689592018723,2.0,0
555157.731488,6811124.801129,,356.400496263057,2.0,0
555207.731488,6811124.801129,,302.4093990549445,2.0,0
