x,y,value,trend,cluster,set
557957.731488,6811124.801129,,439.13963252305984,6.0,0
558007.731488,6811124.801129,,317.73082208633423,6.0,0
558057.731488,6811124.801129,,194.48579186201096,6.0,0
558107.731488,6811124.801129,,94.29621702432632,6.0,0
558157.731488,6811124.801129,,32.8467133641243,6.0,0
558207.731488,6811124.801129,,16.57461667060852,6.0,0
558257.731488,6811124.801129,,43.72031918168068,6.0,0
558307.731488,6811124.801129,,106.67340989410877,6.0,0
558357.731488,6811124.801129,,194.5533081293106,6.0,0
558407.731488,6811124.801129,,294.7358112335205,6.0,0
558457.731488,6811124.801129,,394.05614173412323,6.0,0
558507.731488,6811124.801129,,481.30549573898315,6.0,0
558557.731488,6811124.801129,,551.2490555047989,6.0,0
558607.731488,6811124.801129,,608.7888318300247,6.0,0
558657.731488,6811124.801129,,669.4495329260826,6.0,0
558707.731488,6811124.801129,,743.702394336462,6.0,0
558757.731488,6811124.801129,,818.5403416156769,6.0,0
558807.731488,6811124.801129,,873.5735910832882,6.0,0
558857.731488,6811124.801129,,898.929569542408,6.0,0
558907.731488,6811124.801129,,898.4097695946693,6.0,0
558957.731488,6811124.801129,,883.6721282601357,6.0,0
559007.731488,6811124.801129,,865.505596935749,6.0,0
559057.731488,6811124.801129,,849.9043147563934,6.0,0
559107.731488,6811124.801129,,839.0096357762814,6.0,0
559157.731488,6811124.801129,,833.0811230540276,6.0,0
559207.731488,6811124.801129,,831.7148550748825,6.0,0
559257.731488,6811124.801129,,834.3552824258804,6.0,0
559307.731488,6811124.801129,,840.4639728665352,-1.0,-1
559357.731488,6811124.801129,,849.5603886246681,-1.0,-1
559407.731488,6811124.801129,,861.2231712341309,-1.0,-1
559457.731488,6811124.801129,,875.0822185873985,-1.0,-1
559507.731488,6811124.801129,,890.8104159235954,-1.0,-1
559557.731488,6811124.801129,,908.1169360876083,-1.0,-1
559607.731488,6811124.801129,,926.742084980011,-1.0,-1
559657.731488,6811124.801129,,946.4533812999725,-1.0,-1
559707.731488,6811124.801129,,967.0424879193306,-1.0,-1
559757.731488,6811124.801129,,988.3227660059929,-1.0,-1
559807.731488,6811124.801129,,1010.127254575491,-1.0,-1
559857.731488,6811124.801129,,1032.306966394186,-1.0,-1
559907.731488,6811124.801129,,1054.729400664568,-1.0,-1
559957.731488,6811124.801129,,1077.277207493782,-1.0,-1
560007.731488,6811124.801129,,1099.8469750285149,-1.0,-1
560057.731488,6811124.801129,,1122.3481086492538,-1.0,-1
560107.731488,6811124.801129,,1144.7017678022385,-1.0,-1
560157.731488,6811124.801129,,1166.8398942947388,-1.0,-1
560207.731488,6811124.801129,,1188.7042665481567,-1.0,-1
560257.731488,6811124.801129,,1210.2456277608871,-1.0,-1
560307.731488,6811124.801129,,1231.4228565096855,-1.0,-1
560357.731488,6811124.801129,,1252.20217949152,-1.0,-1
560407.731488,6811124.801129,,1272.5564566254616,-1.0,-1
560457.731488,6811124.801129,,1292.464478135109,-1.0,-1
560507.731488,6811124.801129,,1311.9103389978409,-1.0,-1
560557.731488,6811124.801129,,1330.8828407526016,-1.0,-1
560607.731488,6811124.801129,,1349.3749409019947,-1.0,-1
560657.731488,6811124.801129,,1367.3832491338253,-1.0,-1
560707.731488,6811124.801129,,1384.9075518250465,-1.0,-1
560757.731488,6811124.801129,,1401.95039665699,-1.0,-1
560807.731488,6811124.801129,,1418.5166885852814,-1.0,-1
560857.731488,6811124.801129,,1434.6133478879929,-1.0,-1
560907.731488,6811124.801129,,1450.2489815354347,-1.0,-1
560957.731488,6811124.801129,,1465.4335931539536,-1.0,-1
561007.731488,6811124.801129,,1480.1783263385296,-1.0,-1
561057.731488,6811124.801129,,1494.4952391982079,-1.0,-1
561107.731488,6811124.801129,,1508.397089779377,-1.0,-1
561157.731488,6811124.801129,,1521.8971565961838,-1.0,-1
561207.731488,6811124.801129,,1535.0090844035149,-1.0,-1
561257.731488,6811124.801129,,1547.746743440628,-1.0,-1
561307.731488,6811124.801129,,1560.1241075396538,-1.0,-1
561357.731488,6811124.801129,,1572.155151963234,-1.0,-1
561407.731488,6811124.801129,,1583.8537648320198,-1.0,-1
561457.731488,6811124.801129,,1595.2336741685867,-1.0,-1
561507.731488,6811124.801129,,1606.3083847165108,-1.0,-1
561557.731488,6811124.801129,,1617.0911273956299,-1.0,-1
561607.731488,6811124.801129,,1627.5948131084442,-1.0,-1
561657.731488,6811124.801129,,1637.8320093750954,-1.0,-1
561707.731488,6811124.801129,,1647.8149063587189,-1.0,-1
561757.731488,6811124.801129,,1657.5552977323532,-1.0,-1
561807.731488,6811124.801129,,1667.0645726919174,-1.0,-1
561857.731488,6811124.801129,,1676.353707432747,-1.0,-1
561907.731488,6811124.801129,,1685.4332553744316,-1.0,-1
561957.731488,6811124.801129,,1694.313348531723,-1.0,-1
562007.731488,6811124.801129,,1703.0037025213242,-1.0,-1
562057.731488,6811124.801129,,1711.513620018959,-1.0,-1
562107.731488,6811124.801129,,1719.8519965410233,-1.0,-1
562157.731488,6811124.801129,,1728.027332007885,-1.0,-1
562207.731488,6811124.801129,,1736.0477317273617,-1.0,-1
562257.731488,6811124.801129,,1743.9209327697754,-1.0,-1
562307.731488,6811124.801129,,1751.6543021798134,-1.0,-1
562357.731488,6811124.801129,,1759.2548587322235,-1.0,-1
562407.731488,6811124.801129,,1766.729274570942,-1.0,-1
562457.731488,6811124.801129,,1774.0839006900787,-1.0,-1
562507.731488,6811124.801129,,1781.3247742652893,-1.0,-1
562557.731488,6811124.801129,,1788.4576293230057,-1.0,-1
562607.731488,6811124.801129,,1795.487915724516,-1.0,-1
562657.731488,6811124.801129,,1802.4208047389984,-1.0,-1
562707.731488,6811124.801129,,1809.2612073421478,-1.0,-1
562757.731488,6811124.801129,,1816.0137882232666,-1.0,-1
562807.731488,6811124.801129,,1822.682969212532,-1.0,-1
562857.731488,6811124.801129,,1829.2729462385178,-1.0,-1
562907.731488,6811124.801129,,1835.7877066135406,-1.0,-1
562957.731488,6811124.801129,,1842.2310273647308,-1.0,-1
563007.731488,6811124.801129,,1848.606489121914,-1.0,-1
563057.731488,6811124.801129,,1854.9174966216087,-1.0,-1
563107.731488,6811124.801129,,1861.167271077633,-1.0,-1
563157.731488,6811124.801129,,1867.3588786125183,-1.0,-1
563207.731488,6811124.801129,,1873.495218217373,-1.0,-1
563257.731488,6811124.801129,,1879.5790452957153,-1.0,-1
563307.731488,6811124.801129,,1885.6129738092422,-1.0,-1
563357.731488,6811124.801129,,1891.5994837284088,-1.0,-1
563407.731488,6811124.801129,,1897.5409298241138,-1.0,-1
563457.731488,6811124.801129,,1903.439548611641,-1.0,-1
563507.731488,6811124.801129,,1909.2974609136581,-1.0,-1
563557.731488,6811124.801129,,1915.1166796684265,-1.0,-1
563607.731488,6811124.801129,,1920.899120092392,-1.0,-1
563657.731488,6811124.801129,,1926.6465957164764,-1.0,-1
563707.731488,6811124.801129,,1932.360837340355,-1.0,-1
563757.731488,6811124.801129,,1938.043481707573,-1.0,-1
563807.731488,6811124.801129,,1943.6960884928703,-1.0,-1
542557.731488,6811174.801129,,815.4789146184921,-1.0,-1
542607.731488,6811174.801129,,811.8562705516815,-1.0,-1
542657.731488,6811174.801129,,808.1631345748901,-1.0,-1
542707.731488,6811174.801129,,804.396834731102,-1.0,-1
542757.731488,6811174.801129,,800.5546351671219,-1.0,-1
542807.731488,6811174.801129,,796.6337385773659,-1.0,-1
542857.731488,6811174.801129,,792.6312928199768,-1.0,-1
542907.731488,6811174.801129,,788.544385612011,-1.0,-1
542957.731488,6811174.801129,,784.3700566291809,-1.0,-1
543007.731488,6811174.801129,,780.1052967309952,-1.0,-1
543057.731488,6811174.801129,,775.747041285038,-1.0,-1
543107.731488,6811174.801129,,771.29219186306,-1.0,-1
543157.731488,6811174.801129,,766.7376021146774,-1.0,-1
543207.731488,6811174.801129,,762.0801067352295,-1.0,-1
543257.731488,6811174.801129,,757.3164975643158,-1.0,-1
543307.731488,6811174.801129,,752.4435464143753,-1.0,-1
543357.731488,6811174.801129,,747.4580122232437,-1.0,-1
543407.731488,6811174.801129,,742.3566398620605,-1.0,-1
543457.731488,6811174.801129,,737.1361756920815,-1.0,-1
543507.731488,6811174.801129,,731.793368935585,-1.0,-1
543557.731488,6811174.801129,,726.3249781131744,-1.0,-1
543607.731488,6811174.801129,,720.7277901172638,-1.0,-1
543657.731488,6811174.801129,,714.9986289143562,-1.0,-1
543707.731488,6811174.801129,,709.1343562304974,-1.0,-1
543757.731488,6811174.801129,,703.1318773031235,-1.0,-1
543807.731488,6811174.801129,,696.9881825447083,-1.0,-1
543857.731488,6811174.801129,,690.700327038765,-1.0,-1
543907.731488,6811174.801129,,684.2654573917389,-1.0,-1
543957.731488,6811174.801129,,677.6808269023895,-1.0,-1
544007.731488,6811174.801129,,670.9437990188599,-1.0,-1
544057.731488,6811174.801129,,664.0518665909767,-1.0,-1
544107.731488,6811174.801129,,657.0026724934578,-1.0,-1
544157.731488,6811174.801129,,649.794008731842,-1.0,-1
544207.731488,6811174.801129,,642.423840880394,-1.0,-1
544257.731488,6811174.801129,,634.8903276920319,-1.0,-1
544307.731488,6811174.801129,,627.1918156147003,-1.0,-1
544357.731488,6811174.801129,,619.3268733024597,-1.0,-1
544407.731488,6811174.801129,,611.2942939996719,-1.0,-1
544457.731488,6811174.801129,,603.0931143760681,-1.0,-1
