x,y,val,clust
79.0,9.0,-250.531991,3.0
87.0,9.0,123.563737,3.0
95.0,9.0,-262.171011,3.0
103.0,9.0,-216.205369,3.0
111.0,9.0,-502.390978,3.0
119.0,9.0,-238.593391,3.0
127.0,9.0,-320.730143,3.0
135.0,9.0,-185.812678,1.0
143.0,9.0,-41.236724,1.0
151.0,9.0,45.589158,1.0
159.0,9.0,-285.118619,1.0
167.0,9.0,-536.198665,1.0
175.0,9.0,51.810974,2.0
183.0,9.0,52.004187,2.0
191.0,9.0,-345.000624,2.0
199.0,9.0,137.082898,2.0
6.0,10.0,311.535675,0.0
14.0,10.0,181.35802,0.0
22.0,10.0,-261.426785,0.0
30.0,10.0,-314.085994,0.0
38.0,10.0,-61.734775,0.0
46.0,10.0,-11.781059,0.0
54.0,10.0,-320.486537,0.0
62.0,10.0,-367.889711,0.0
70.0,10.0,-372.342077,0.0
78.0,10.0,-34.196202,3.0
86.0,10.0,84.961263,3.0
94.0,10.0,-308.700144,3.0
102.0,10.0,-142.912271,3.0
110.0,10.0,-556.044899,3.0
118.0,10.0,-292.999819,3.0
126.0,10.0,-426.69356,3.0
134.0,10.0,-343.547661,1.0
142.0,10.0,596.903475,1.0
150.0,10.0,137.357404,1.0
158.0,10.0,-193.070535,1.0
166.0,10.0,-514.508664,1.0
174.0,10.0,196.803173,2.0
182.0,10.0,213.645849,2.0
190.0,10.0,-502.208585,2.0
198.0,10.0,-33.032438,2.0
5.0,11.0,281.233881,0.0
13.0,11.0,260.539865,0.0
21.0,11.0,-249.504338,0.0
29.0,11.0,-379.001514,0.0
37.0,11.0,200.201811,0.0
45.0,11.0,8.143198,0.0
53.0,11.0,-185.875895,0.0
61.0,11.0,-225.881762,0.0
69.0,11.0,-483.330042,0.0
77.0,11.0,261.096309,3.0
85.0,11.0,-141.917772,3.0
93.0,11.0,-263.42849,3.0
101.0,11.0,-123.261502,3.0
109.0,11.0,-613.618847,3.0
117.0,11.0,-409.850543,3.0
125.0,11.0,-546.408553,3.0
133.0,11.0,-423.26022,1.0
141.0,11.0,964.67218,1.0
149.0,11.0,-78.689705,1.0
157.0,11.0,-68.698402,1.0
165.0,11.0,-409.501858,1.0
173.0,11.0,25.805214,2.0
181.0,11.0,371.19723,2.0
189.0,11.0,-525.179272,2.0
197.0,11.0,-68.087054,2.0
4.0,12.0,252.049256,0.0
